MTU, Time, Power, Cost, Voltage
MTU1,05/12/2015 17:14:40,4.425,0.67,122.0
MTU1,05/12/2015 17:14:39,4.434,0.67,122.1
MTU1,05/12/2015 17:14:38,4.433,0.67,122.1
MTU1,05/12/2015 17:14:37,4.420,0.67,122.0
MTU1,05/12/2015 17:14:36,4.420,0.67,121.9
MTU1,05/12/2015 17:14:35,4.425,0.67,121.9
MTU1,05/12/2015 17:14:34,4.434,0.67,122.0
MTU1,05/12/2015 17:14:36,4.434,0.67,122.0
MTU1,05/12/2015 17:14:34,4.434,0.67,122.0
MTU1,05/12/2015 17:14:33,4.433,0.67,122.1
MTU1,05/12/2015 17:14:32,4.421,0.67,122.0
MTU1,05/12/2015 17:14:31,4.419,0.67,121.9
MTU1,05/12/2015 17:14:30,4.420,0.67,122.0
MTU1,05/12/2015 17:14:29,4.427,0.67,122.0
MTU1,05/12/2015 17:14:28,4.435,0.67,122.1
MTU1,05/12/2015 17:14:27,4.425,0.67,122.1
MTU1,05/12/2015 17:14:26,4.421,0.67,122.0
MTU1,05/12/2015 17:14:25,4.421,0.67,122.0
MTU1,05/12/2015 17:14:24,4.428,0.67,122.0
MTU1,05/12/2015 17:14:23,4.435,0.67,122.1
MTU1,05/12/2015 17:14:22,4.425,0.67,121.9
MTU1,05/12/2015 17:14:21,4.419,0.67,121.9
MTU1,05/12/2015 17:14:20,4.417,0.67,121.8
MTU1,05/12/2015 17:14:19,4.417,0.67,121.8
MTU1,05/12/2015 17:14:18,4.432,0.67,121.9
MTU1,05/12/2015 17:14:22,4.432,0.67,121.9
MTU1,05/12/2015 17:14:18,4.432,0.67,121.9
MTU1,05/12/2015 17:14:17,4.432,0.67,121.9
MTU1,05/12/2015 17:14:25,4.432,0.67,121.9
MTU1,05/12/2015 17:14:17,4.429,0.67,121.9
MTU1,05/12/2015 17:14:16,4.420,0.67,121.9
MTU1,05/12/2015 17:14:15,4.416,0.67,121.8
MTU1,05/12/2015 17:14:14,4.421,0.67,121.8
MTU1,05/12/2015 17:14:13,4.432,0.67,122.0
MTU1,05/12/2015 17:14:12,4.429,0.67,122.0
MTU1,05/12/2015 17:14:11,4.419,0.67,121.9
MTU1,05/12/2015 17:14:10,4.413,0.67,121.8
MTU1,05/12/2015 17:14:09,4.411,0.67,121.8
MTU1,05/12/2015 17:14:08,4.425,0.67,121.8
MTU1,05/12/2015 17:14:07,4.428,0.67,121.9
MTU1,05/12/2015 17:14:06,4.424,0.67,121.9
MTU1,05/12/2015 17:14:05,4.417,0.67,121.8
MTU1,05/12/2015 17:14:04,4.409,0.67,121.8
MTU1,05/12/2015 17:14:03,4.419,0.67,121.8
MTU1,05/12/2015 17:14:02,4.422,0.67,121.9
MTU1,05/12/2015 17:14:01,4.426,0.67,122.0
MTU1,05/12/2015 17:14:00,4.410,0.67,121.8
MTU1,05/12/2015 17:13:59,4.410,0.67,121.8
MTU1,05/12/2015 17:13:58,4.412,0.67,121.8
MTU1,05/12/2015 17:14:05,4.412,0.67,121.8
MTU1,05/12/2015 17:13:57,4.415,0.67,121.8
MTU1,05/12/2015 17:13:56,4.425,0.67,121.9
MTU1,05/12/2015 17:13:55,4.426,0.67,122.0
MTU1,05/12/2015 17:13:54,4.414,0.67,121.9
MTU1,05/12/2015 17:13:53,4.412,0.67,121.8
MTU1,05/12/2015 17:13:52,4.410,0.67,121.7
MTU1,05/12/2015 17:13:51,4.419,0.67,121.9
MTU1,05/12/2015 17:13:50,4.427,0.67,122.0
MTU1,05/12/2015 17:13:49,4.420,0.67,122.0
MTU1,05/12/2015 17:13:48,4.414,0.67,121.9
MTU1,05/12/2015 17:13:47,4.408,0.67,121.8
MTU1,05/12/2015 17:13:46,4.413,0.67,121.9
MTU1,05/12/2015 17:13:45,4.423,0.67,122.1
MTU1,05/12/2015 17:13:44,4.423,0.67,122.1
MTU1,05/12/2015 17:13:43,4.413,0.67,122.0
MTU1,05/12/2015 17:13:42,4.405,0.67,121.9
MTU1,05/12/2015 17:13:41,4.409,0.67,121.8
MTU1,05/12/2015 17:13:40,4.416,0.67,121.9
MTU1,05/12/2015 17:13:39,4.422,0.67,122.0
MTU1,05/12/2015 17:13:43,4.422,0.67,122.0
MTU1,05/12/2015 17:13:39,4.422,0.67,122.0
MTU1,05/12/2015 17:13:38,4.415,0.67,122.0
MTU1,05/12/2015 17:13:37,4.405,0.67,121.9
MTU1,05/12/2015 17:13:36,4.409,0.67,121.9
MTU1,05/12/2015 17:13:35,4.418,0.67,122.0
MTU1,05/12/2015 17:13:34,4.418,0.67,122.0
MTU1,05/12/2015 17:13:36,4.418,0.67,122.0
MTU1,05/12/2015 17:13:34,4.421,0.67,122.1
MTU1,05/12/2015 17:13:33,4.412,0.67,122.0
MTU1,05/12/2015 17:13:32,4.404,0.67,121.9
MTU1,05/12/2015 17:13:31,4.415,0.67,121.9
MTU1,05/12/2015 17:13:30,4.423,0.67,122.1
MTU1,05/12/2015 17:13:29,4.419,0.67,122.1
MTU1,05/12/2015 17:13:28,4.410,0.67,122.0
MTU1,05/12/2015 17:13:27,4.407,0.67,121.9
MTU1,05/12/2015 17:13:26,4.421,0.67,122.0
MTU1,05/12/2015 17:13:25,4.425,0.67,122.1
MTU1,05/12/2015 17:13:24,4.412,0.67,122.1
MTU1,05/12/2015 17:13:23,4.408,0.67,121.9
MTU1,05/12/2015 17:13:22,4.410,0.67,121.9
MTU1,05/12/2015 17:13:21,4.424,0.67,122.0
MTU1,05/12/2015 17:13:20,4.421,0.67,122.0
MTU1,05/12/2015 17:13:19,4.421,0.67,122.0
MTU1,05/12/2015 17:13:23,4.421,0.67,122.0
MTU1,05/12/2015 17:13:19,4.409,0.67,121.9
MTU1,05/12/2015 17:13:18,4.406,0.67,121.9
MTU1,05/12/2015 17:13:17,4.413,0.67,121.9
MTU1,05/12/2015 17:13:16,4.426,0.67,122.0
MTU1,05/12/2015 17:13:15,4.415,0.67,122.0
MTU1,05/12/2015 17:13:14,4.407,0.67,121.9
MTU1,05/12/2015 17:13:13,4.406,0.67,121.8
MTU1,05/12/2015 17:13:12,4.417,0.67,121.9
MTU1,05/12/2015 17:13:11,4.424,0.67,122.0
MTU1,05/12/2015 17:13:10,4.412,0.67,122.0
MTU1,05/12/2015 17:13:09,4.405,0.67,121.8
MTU1,05/12/2015 17:13:08,4.407,0.67,121.8
MTU1,05/12/2015 17:13:07,4.424,0.67,122.0
MTU1,05/12/2015 17:13:06,4.424,0.67,122.0
MTU1,05/12/2015 17:13:05,4.423,0.67,122.1
MTU1,05/12/2015 17:13:07,4.423,0.67,122.1
MTU1,05/12/2015 17:13:05,4.407,0.67,121.9
MTU1,05/12/2015 17:13:04,4.406,0.67,121.8
MTU1,05/12/2015 17:13:03,4.412,0.67,121.9
MTU1,05/12/2015 17:13:02,4.426,0.67,122.0
MTU1,05/12/2015 17:13:01,4.418,0.67,122.0
MTU1,05/12/2015 17:13:00,4.408,0.67,121.8
MTU1,05/12/2015 17:12:59,4.408,0.67,121.8
MTU1,05/12/2015 17:12:58,4.417,0.67,121.9
MTU1,05/12/2015 17:12:57,4.425,0.67,122.0
MTU1,05/12/2015 17:12:56,4.414,0.67,122.0
MTU1,05/12/2015 17:12:55,4.405,0.67,121.9
MTU1,05/12/2015 17:12:54,4.410,0.67,121.8
MTU1,05/12/2015 17:13:01,4.410,0.67,121.8
MTU1,05/12/2015 17:12:53,4.421,0.67,122.0
MTU1,05/12/2015 17:12:52,4.421,0.67,122.0
MTU1,05/12/2015 17:12:53,4.421,0.67,122.0
MTU1,05/12/2015 17:12:52,4.424,0.67,122.1
MTU1,05/12/2015 17:12:51,4.413,0.67,121.9
MTU1,05/12/2015 17:12:50,4.404,0.67,121.8
MTU1,05/12/2015 17:12:53,4.404,0.67,121.8
MTU1,05/12/2015 17:12:49,4.417,0.67,121.8
MTU1,05/12/2015 17:12:48,4.426,0.67,122.0
MTU1,05/12/2015 17:12:47,4.421,0.67,122.0
MTU1,05/12/2015 17:12:46,4.410,0.67,121.9
MTU1,05/12/2015 17:12:45,4.423,0.67,121.9
MTU1,05/12/2015 17:12:44,4.423,0.67,121.9
MTU1,05/12/2015 17:12:43,4.430,0.67,122.1
MTU1,05/12/2015 17:12:42,4.420,0.67,122.0
MTU1,05/12/2015 17:12:41,4.413,0.67,121.9
MTU1,05/12/2015 17:12:40,4.419,0.67,121.9
MTU1,05/12/2015 17:12:39,4.430,0.67,122.1
MTU1,05/12/2015 17:12:38,4.430,0.67,122.1
MTU1,05/12/2015 17:12:42,4.430,0.67,122.1
MTU1,05/12/2015 17:12:38,4.430,0.67,122.1
MTU1,05/12/2015 17:12:37,4.420,0.67,121.9
MTU1,05/12/2015 17:12:36,4.415,0.67,121.8
MTU1,05/12/2015 17:12:35,4.425,0.67,121.9
MTU1,05/12/2015 17:12:34,4.435,0.67,122.0
MTU1,05/12/2015 17:12:33,4.424,0.67,122.1
MTU1,05/12/2015 17:12:32,4.424,0.67,122.1
MTU1,05/12/2015 17:12:31,4.423,0.67,122.0
MTU1,05/12/2015 17:12:39,4.423,0.67,122.0
MTU1,05/12/2015 17:12:31,4.423,0.67,122.0
MTU1,05/12/2015 17:12:30,4.437,0.67,122.2
MTU1,05/12/2015 17:12:29,4.437,0.67,122.2
MTU1,05/12/2015 17:12:28,4.424,0.67,122.2
MTU1,05/12/2015 17:12:32,4.424,0.67,122.2
MTU1,05/12/2015 17:12:28,4.424,0.67,122.2
MTU1,05/12/2015 17:12:27,4.421,0.67,122.0
MTU1,05/12/2015 17:12:26,4.427,0.67,122.0
MTU1,05/12/2015 17:12:25,4.439,0.67,122.2
MTU1,05/12/2015 17:12:27,4.439,0.67,122.2
MTU1,05/12/2015 17:12:25,4.439,0.67,122.2
MTU1,05/12/2015 17:12:24,4.432,0.67,122.2
MTU1,05/12/2015 17:12:23,4.419,0.67,122.0
MTU1,05/12/2015 17:12:22,4.425,0.67,122.0
MTU1,05/12/2015 17:12:21,4.433,0.67,122.1
MTU1,05/12/2015 17:12:20,4.440,0.67,122.2
MTU1,05/12/2015 17:12:19,4.430,0.67,122.2
MTU1,05/12/2015 17:12:18,4.418,0.67,122.0
MTU1,05/12/2015 17:12:17,4.427,0.67,122.0
MTU1,05/12/2015 17:12:16,4.438,0.67,122.1
MTU1,05/12/2015 17:12:15,4.435,0.67,122.1
MTU1,05/12/2015 17:12:14,4.425,0.67,122.0
MTU1,05/12/2015 17:12:13,4.420,0.67,122.0
MTU1,05/12/2015 17:12:12,4.433,0.67,122.1
MTU1,05/12/2015 17:12:11,4.441,0.67,122.2
MTU1,05/12/2015 17:12:10,4.430,0.67,122.2
MTU1,05/12/2015 17:12:09,4.424,0.67,122.0
MTU1,05/12/2015 17:12:08,4.423,0.67,122.0
MTU1,05/12/2015 17:12:07,4.440,0.67,122.1
MTU1,05/12/2015 17:12:06,4.440,0.67,122.1
MTU1,05/12/2015 17:12:05,4.432,0.67,122.1
MTU1,05/12/2015 17:12:04,4.427,0.67,122.0
MTU1,05/12/2015 17:12:03,4.425,0.67,122.0
MTU1,05/12/2015 17:12:02,4.440,0.67,122.0
MTU1,05/12/2015 17:12:01,4.442,0.67,122.2
MTU1,05/12/2015 17:12:00,4.430,0.67,122.0
MTU1,05/12/2015 17:11:59,4.430,0.67,122.0
MTU1,05/12/2015 17:11:58,4.426,0.67,122.0
MTU1,05/12/2015 17:11:57,4.443,0.67,122.1
MTU1,05/12/2015 17:11:56,4.443,0.67,122.2
MTU1,05/12/2015 17:11:55,4.443,0.67,122.2
MTU1,05/12/2015 17:11:54,4.428,0.67,122.1
MTU1,05/12/2015 17:11:56,4.428,0.67,122.1
MTU1,05/12/2015 17:11:54,4.429,0.67,122.0
MTU1,05/12/2015 17:11:53,4.434,0.67,122.0
MTU1,05/12/2015 17:11:52,4.446,0.67,122.1
MTU1,05/12/2015 17:11:51,4.433,0.67,122.1
MTU1,05/12/2015 17:11:50,4.422,0.67,121.9
MTU1,05/12/2015 17:11:49,4.426,0.67,121.9
MTU1,05/12/2015 17:11:48,4.439,0.67,122.0
MTU1,05/12/2015 17:11:47,4.445,0.67,122.2
MTU1,05/12/2015 17:11:46,4.432,0.67,122.0
MTU1,05/12/2015 17:11:45,4.444,0.67,122.1
MTU1,05/12/2015 17:11:44,4.444,0.67,122.1
MTU1,05/12/2015 17:11:43,4.448,0.67,122.2
MTU1,05/12/2015 17:11:42,4.428,0.67,122.0
MTU1,05/12/2015 17:11:41,4.430,0.67,121.9
MTU1,05/12/2015 17:11:40,4.443,0.67,122.1
MTU1,05/12/2015 17:11:39,4.442,0.67,122.1
MTU1,05/12/2015 17:11:38,4.430,0.67,122.0
MTU1,05/12/2015 17:11:37,4.424,0.67,121.9
MTU1,05/12/2015 17:11:36,4.443,0.67,122.0
MTU1,05/12/2015 17:11:35,4.445,0.67,122.2
MTU1,05/12/2015 17:11:34,4.425,0.67,122.0
MTU1,05/12/2015 17:11:33,4.426,0.67,121.9
MTU1,05/12/2015 17:11:32,4.438,0.67,122.1
MTU1,05/12/2015 17:11:31,4.443,0.67,122.2
MTU1,05/12/2015 17:11:30,4.425,0.67,122.0
MTU1,05/12/2015 17:11:29,4.421,0.67,122.0
MTU1,05/12/2015 17:11:28,4.436,0.67,122.1
MTU1,05/12/2015 17:11:27,4.441,0.67,122.2
MTU1,05/12/2015 17:11:26,4.441,0.67,122.2
MTU1,05/12/2015 17:11:27,4.441,0.67,122.2
MTU1,05/12/2015 17:11:26,4.424,0.67,122.1
MTU1,05/12/2015 17:11:25,4.420,0.67,122.0
MTU1,05/12/2015 17:11:24,4.433,0.67,122.1
MTU1,05/12/2015 17:11:23,4.439,0.67,122.2
MTU1,05/12/2015 17:11:22,4.421,0.67,122.1
MTU1,05/12/2015 17:11:21,4.421,0.67,122.1
MTU1,05/12/2015 17:11:20,4.418,0.67,121.9
MTU1,05/12/2015 17:11:30,4.418,0.67,121.9
MTU1,05/12/2015 17:11:20,4.428,0.67,122.0
MTU1,05/12/2015 17:11:19,4.435,0.67,122.1
MTU1,05/12/2015 17:11:18,4.423,0.67,122.0
MTU1,05/12/2015 17:11:17,4.412,0.67,121.8
MTU1,05/12/2015 17:11:16,4.428,0.67,121.9
MTU1,05/12/2015 17:11:15,4.438,0.67,122.1
MTU1,05/12/2015 17:11:14,4.420,0.67,122.1
MTU1,05/12/2015 17:11:13,4.416,0.67,121.9
MTU1,05/12/2015 17:11:12,4.426,0.67,122.0
MTU1,05/12/2015 17:11:11,4.418,0.67,122.0
MTU1,05/12/2015 17:11:10,4.418,0.67,122.0
MTU1,05/12/2015 17:11:18,4.418,0.67,122.0
MTU1,05/12/2015 17:11:10,4.418,0.67,122.0
MTU1,05/12/2015 17:11:09,4.411,0.67,121.8
MTU1,05/12/2015 17:11:08,4.425,0.67,121.9
MTU1,05/12/2015 17:11:07,4.432,0.67,122.1
MTU1,05/12/2015 17:11:06,4.418,0.67,122.0
MTU1,05/12/2015 17:11:05,4.412,0.67,121.9
MTU1,05/12/2015 17:11:04,4.425,0.67,122.0
MTU1,05/12/2015 17:11:03,4.431,0.67,122.2
MTU1,05/12/2015 17:11:02,4.412,0.67,122.0
MTU1,05/12/2015 17:11:01,4.430,0.67,122.1
MTU1,05/12/2015 17:11:00,4.430,0.67,122.1
MTU1,05/12/2015 17:10:59,4.430,0.67,122.1
MTU1,05/12/2015 17:10:58,4.416,0.67,122.0
MTU1,05/12/2015 17:10:57,4.409,0.67,121.9
MTU1,05/12/2015 17:10:56,4.425,0.67,122.0
MTU1,05/12/2015 17:10:55,4.431,0.67,122.1
MTU1,05/12/2015 17:10:54,4.413,0.67,122.1
MTU1,05/12/2015 17:10:53,4.411,0.67,121.9
MTU1,05/12/2015 17:11:01,4.411,0.67,121.9
MTU1,05/12/2015 17:10:52,4.420,0.67,122.0
MTU1,05/12/2015 17:10:51,4.431,0.67,122.2
MTU1,05/12/2015 17:10:50,4.413,0.67,122.1
MTU1,05/12/2015 17:10:49,4.411,0.67,121.9
MTU1,05/12/2015 17:10:48,4.424,0.67,122.0
MTU1,05/12/2015 17:10:47,4.431,0.67,122.2
MTU1,05/12/2015 17:10:46,4.418,0.67,122.0
MTU1,05/12/2015 17:10:45,4.423,0.67,121.9
MTU1,05/12/2015 17:10:44,4.423,0.67,121.9
MTU1,05/12/2015 17:10:43,4.431,0.67,122.1
MTU1,05/12/2015 17:10:42,4.431,0.67,122.1
MTU1,05/12/2015 17:10:43,4.431,0.67,122.1
MTU1,05/12/2015 17:10:42,4.414,0.67,122.1
MTU1,05/12/2015 17:10:41,4.411,0.67,121.9
MTU1,05/12/2015 17:10:40,4.417,0.67,121.9
MTU1,05/12/2015 17:10:39,4.431,0.67,122.1
MTU1,05/12/2015 17:10:38,4.423,0.67,122.1
MTU1,05/12/2015 17:10:37,4.411,0.67,122.0
MTU1,05/12/2015 17:10:36,4.422,0.67,122.0
MTU1,05/12/2015 17:10:35,4.433,0.67,122.1
MTU1,05/12/2015 17:10:34,4.433,0.67,122.1
MTU1,05/12/2015 17:10:36,4.433,0.67,122.1
MTU1,05/12/2015 17:10:34,4.427,0.67,122.1
MTU1,05/12/2015 17:10:33,4.410,0.67,121.8
MTU1,05/12/2015 17:10:32,4.414,0.67,121.8
MTU1,05/12/2015 17:10:31,4.428,0.67,121.9
MTU1,05/12/2015 17:10:39,4.428,0.67,121.9
MTU1,05/12/2015 17:10:31,4.428,0.67,121.9
MTU1,05/12/2015 17:10:30,4.428,0.67,121.9
MTU1,05/12/2015 17:10:29,4.418,0.67,121.9
MTU1,05/12/2015 17:10:43,4.418,0.67,121.9
MTU1,05/12/2015 17:10:29,4.418,0.67,121.9
MTU1,05/12/2015 17:10:28,4.411,0.67,121.8
MTU1,05/12/2015 17:10:27,4.421,0.67,121.9
MTU1,05/12/2015 17:10:26,4.433,0.67,122.0
MTU1,05/12/2015 17:10:25,4.433,0.67,122.0
MTU1,05/12/2015 17:10:27,4.433,0.67,122.0
MTU1,05/12/2015 17:10:25,4.425,0.67,122.1
MTU1,05/12/2015 17:10:24,4.416,0.67,121.9
MTU1,05/12/2015 17:10:23,4.417,0.67,121.8
MTU1,05/12/2015 17:10:22,4.429,0.67,121.9
MTU1,05/12/2015 17:10:21,4.431,0.67,122.0
MTU1,05/12/2015 17:10:20,4.421,0.67,121.9
MTU1,05/12/2015 17:10:19,4.416,0.67,121.8
MTU1,05/12/2015 17:10:18,4.418,0.67,121.8
MTU1,05/12/2015 17:10:17,4.428,0.67,121.9
MTU1,05/12/2015 17:10:16,4.432,0.67,121.9
MTU1,05/12/2015 17:10:15,4.423,0.67,121.9
MTU1,05/12/2015 17:10:14,4.414,0.67,121.7
MTU1,05/12/2015 17:10:13,4.419,0.67,121.8
MTU1,05/12/2015 17:10:12,4.426,0.67,121.8
MTU1,05/12/2015 17:10:11,4.434,0.67,121.9
MTU1,05/12/2015 17:10:19,4.434,0.67,121.9
MTU1,05/12/2015 17:10:11,4.434,0.67,121.9
MTU1,05/12/2015 17:10:10,4.423,0.67,121.8
MTU1,05/12/2015 17:10:09,4.413,0.67,121.7
MTU1,05/12/2015 17:10:08,4.415,0.67,121.6
MTU1,05/12/2015 17:10:07,4.421,0.67,121.8
MTU1,05/12/2015 17:10:06,4.429,0.67,121.8
MTU1,05/12/2015 17:10:05,4.427,0.67,121.9
MTU1,05/12/2015 17:10:04,4.416,0.67,121.8
MTU1,05/12/2015 17:10:03,4.416,0.67,121.7
MTU1,05/12/2015 17:10:02,4.419,0.67,121.7
MTU1,05/12/2015 17:10:01,4.433,0.67,121.8
MTU1,05/12/2015 17:10:00,4.421,0.67,121.8
MTU1,05/12/2015 17:09:59,4.421,0.67,121.8
MTU1,05/12/2015 17:09:58,4.419,0.67,121.8
MTU1,05/12/2015 17:09:57,4.419,0.67,121.8
MTU1,05/12/2015 17:09:56,4.426,0.67,121.8
MTU1,05/12/2015 17:09:55,4.433,0.67,121.9
MTU1,05/12/2015 17:09:54,4.431,0.67,122.0
MTU1,05/12/2015 17:09:53,4.425,0.67,121.9
MTU1,05/12/2015 17:09:52,4.418,0.67,121.8
MTU1,05/12/2015 17:09:51,4.420,0.67,121.8
MTU1,05/12/2015 17:09:50,4.431,0.67,121.8
MTU1,05/12/2015 17:09:49,4.435,0.67,122.0
MTU1,05/12/2015 17:09:48,4.431,0.67,122.0
MTU1,05/12/2015 17:09:47,4.431,0.67,122.0
MTU1,05/12/2015 17:09:46,4.422,0.67,121.9
MTU1,05/12/2015 17:09:47,4.422,0.67,121.9
MTU1,05/12/2015 17:09:46,4.419,0.67,121.8
MTU1,05/12/2015 17:09:45,4.434,0.67,121.9
MTU1,05/12/2015 17:09:44,4.434,0.67,121.9
MTU1,05/12/2015 17:09:43,4.435,0.67,121.9
MTU1,05/12/2015 17:09:42,4.429,0.67,121.9
MTU1,05/12/2015 17:09:41,4.417,0.67,121.8
MTU1,05/12/2015 17:09:40,4.417,0.67,121.8
MTU1,05/12/2015 17:09:39,4.424,0.67,121.8
MTU1,05/12/2015 17:09:43,4.424,0.67,121.8
MTU1,05/12/2015 17:09:39,4.428,0.67,121.8
MTU1,05/12/2015 17:09:38,4.436,0.67,121.9
MTU1,05/12/2015 17:09:37,4.434,0.67,121.9
MTU1,05/12/2015 17:09:36,4.426,0.67,121.8
MTU1,05/12/2015 17:09:35,4.424,0.67,121.7
MTU1,05/12/2015 17:09:34,4.425,0.67,121.7
MTU1,05/12/2015 17:09:33,4.434,0.67,121.8
MTU1,05/12/2015 17:09:32,4.437,0.67,121.9
MTU1,05/12/2015 17:09:31,4.431,0.67,121.9
MTU1,05/12/2015 17:09:30,4.422,0.67,121.9
MTU1,05/12/2015 17:09:29,4.421,0.67,121.8
MTU1,05/12/2015 17:09:28,4.425,0.67,121.8
MTU1,05/12/2015 17:09:42,4.425,0.67,121.8
MTU1,05/12/2015 17:09:28,4.425,0.67,121.8
MTU1,05/12/2015 17:09:27,4.438,0.67,121.9
MTU1,05/12/2015 17:09:26,4.438,0.67,121.9
MTU1,05/12/2015 17:09:25,4.435,0.67,121.9
MTU1,05/12/2015 17:09:37,4.435,0.67,121.9
MTU1,05/12/2015 17:09:25,4.424,0.67,121.8
MTU1,05/12/2015 17:09:24,4.421,0.67,121.7
MTU1,05/12/2015 17:09:23,4.420,0.67,121.7
MTU1,05/12/2015 17:09:22,4.433,0.67,121.8
MTU1,05/12/2015 17:09:21,4.436,0.67,121.9
MTU1,05/12/2015 17:09:20,4.425,0.67,121.9
MTU1,05/12/2015 17:09:19,4.423,0.67,121.8
MTU1,05/12/2015 17:09:18,4.421,0.67,121.8
MTU1,05/12/2015 17:09:17,4.434,0.67,121.9
MTU1,05/12/2015 17:09:16,4.439,0.67,121.9
MTU1,05/12/2015 17:09:15,4.427,0.67,121.9
MTU1,05/12/2015 17:09:14,4.427,0.67,121.9
MTU1,05/12/2015 17:09:16,4.427,0.67,121.9
MTU1,05/12/2015 17:09:14,4.423,0.67,121.8
MTU1,05/12/2015 17:09:13,4.421,0.67,121.8
MTU1,05/12/2015 17:09:12,4.433,0.67,121.9
MTU1,05/12/2015 17:09:11,4.438,0.67,122.0
MTU1,05/12/2015 17:09:10,4.431,0.67,122.0
MTU1,05/12/2015 17:09:09,4.423,0.67,121.8
MTU1,05/12/2015 17:09:08,4.422,0.67,121.8
MTU1,05/12/2015 17:09:07,4.431,0.67,121.8
MTU1,05/12/2015 17:09:06,4.437,0.67,122.0
MTU1,05/12/2015 17:09:05,4.426,0.67,122.0
MTU1,05/12/2015 17:09:04,4.418,0.67,121.8
MTU1,05/12/2015 17:09:03,4.425,0.67,121.8
MTU1,05/12/2015 17:09:02,4.435,0.67,121.9
MTU1,05/12/2015 17:09:01,4.431,0.67,122.0
MTU1,05/12/2015 17:09:00,4.417,0.67,121.8
MTU1,05/12/2015 17:08:59,4.417,0.67,121.8
MTU1,05/12/2015 17:08:58,4.429,0.67,121.9
MTU1,05/12/2015 17:08:57,4.434,0.67,122.0
MTU1,05/12/2015 17:08:56,4.428,0.67,122.0
MTU1,05/12/2015 17:08:55,4.428,0.67,122.0
MTU1,05/12/2015 17:08:57,4.428,0.67,122.0
MTU1,05/12/2015 17:08:55,4.415,0.67,121.8
MTU1,05/12/2015 17:08:54,4.421,0.67,121.8
MTU1,05/12/2015 17:08:53,4.435,0.67,122.0
MTU1,05/12/2015 17:08:52,4.427,0.67,122.0
MTU1,05/12/2015 17:08:51,4.418,0.67,121.8
MTU1,05/12/2015 17:08:50,4.416,0.67,121.8
MTU1,05/12/2015 17:08:49,4.432,0.67,121.9
MTU1,05/12/2015 17:08:48,4.433,0.67,122.0
MTU1,05/12/2015 17:08:47,4.419,0.67,121.9
MTU1,05/12/2015 17:08:46,4.417,0.67,121.7
MTU1,05/12/2015 17:08:45,4.434,0.67,121.9
MTU1,05/12/2015 17:08:44,4.434,0.67,121.9
MTU1,05/12/2015 17:08:43,4.424,0.67,121.9
MTU1,05/12/2015 17:08:42,4.411,0.67,121.7
MTU1,05/12/2015 17:08:41,4.423,0.67,121.7
MTU1,05/12/2015 17:08:40,4.436,0.67,121.9
MTU1,05/12/2015 17:08:39,4.427,0.67,121.9
MTU1,05/12/2015 17:08:38,4.419,0.67,121.8
MTU1,05/12/2015 17:08:37,4.420,0.67,121.7
MTU1,05/12/2015 17:08:36,4.434,0.67,121.8
MTU1,05/12/2015 17:08:35,4.434,0.67,121.8
MTU1,05/12/2015 17:08:45,4.434,0.67,121.8
MTU1,05/12/2015 17:08:35,4.432,0.67,121.9
MTU1,05/12/2015 17:08:34,4.416,0.67,121.8
MTU1,05/12/2015 17:08:33,4.416,0.67,121.7
MTU1,05/12/2015 17:08:32,4.429,0.67,121.8
MTU1,05/12/2015 17:08:31,4.436,0.67,121.9
MTU1,05/12/2015 17:08:30,4.424,0.67,121.9
MTU1,05/12/2015 17:08:29,4.413,0.67,121.7
MTU1,05/12/2015 17:08:28,4.413,0.67,121.7
MTU1,05/12/2015 17:08:42,4.413,0.67,121.7
MTU, Time, Power, Cost, Voltage
MTU1,05/12/2015 18:59:05,5.205,0.79,121.9
MTU1,05/12/2015 18:59:04,5.200,0.78,121.7
MTU1,05/12/2015 18:59:03,5.212,0.79,121.8
MTU1,05/12/2015 18:59:02,5.224,0.79,121.9
MTU1,05/12/2015 18:59:01,5.203,0.79,121.8
MTU1,05/12/2015 18:59:00,5.217,0.79,121.8
MTU1,05/12/2015 18:58:59,5.217,0.79,121.8
MTU1,05/12/2015 18:58:58,5.225,0.79,121.9
MTU1,05/12/2015 18:58:57,5.202,0.79,121.8
MTU1,05/12/2015 18:59:05,5.202,0.79,121.8
MTU1,05/12/2015 18:58:56,5.203,0.79,121.7
MTU1,05/12/2015 18:58:55,5.222,0.79,121.9
MTU1,05/12/2015 18:58:54,5.222,0.79,122.0
MTU1,05/12/2015 18:58:53,5.199,0.78,121.8
MTU1,05/12/2015 18:58:52,5.209,0.79,121.8
MTU1,05/12/2015 18:58:51,5.230,0.79,122.0
MTU1,05/12/2015 18:58:50,5.216,0.79,122.0
MTU1,05/12/2015 18:58:49,5.197,0.78,121.8
MTU1,05/12/2015 18:58:48,5.214,0.79,121.8
MTU1,05/12/2015 18:58:47,5.226,0.79,122.0
MTU1,05/12/2015 18:58:46,5.226,0.79,122.0
MTU1,05/12/2015 18:58:47,5.226,0.79,122.0
MTU1,05/12/2015 18:58:46,5.208,0.79,121.9
MTU1,05/12/2015 18:58:45,5.215,0.79,121.7
MTU1,05/12/2015 18:58:44,5.215,0.79,121.7
MTU1,05/12/2015 18:58:43,5.215,0.79,121.9
MTU1,05/12/2015 18:58:42,5.198,0.78,121.7
MTU1,05/12/2015 18:58:41,5.201,0.79,121.6
MTU1,05/12/2015 18:58:40,5.218,0.79,121.8
